"TOA5","UPR - GIZ University of Pretoria","Latitude: -25.75308","Longitude: 28.22859","Elevation: 1410 m",,,SAURAN
"Date","RecNum","GHI_CMP11","DNI_CHP1","DHI_CMP11","Air_Temp","BP","RH","Rain_Tot","WS","WD","WD_SD"
"TS","RN","W/m^2","W/m^2","W/m^2","Deg C","mbar","%","mm","meters/second","Deg","Deg"
"","","Avg","Avg","Avg","Avg","Avg","Smp","Tot","WVc","WVc","WVc"
2019-03-19 03:00,323,0,0.0268949,0,18.84,862,66.5,0,5.214,110.1,22.23
2019-03-19 04:00,324,0,0,0,18.49,861,67.33,0,3.955,100.9,18.63
2019-03-19 05:00,325,0,0,0,18.35,861,69.49,0,3.138,113.4,18.78
2019-03-19 06:00,326,0,0,0,18.25,861,70.51,0,2.265,116.2,21.02
2019-03-19 07:00,327,45.1603,220.343,18.2174,19.06,862,61.31,0,0.511,107,19.74
2019-03-19 08:00,328,246.848,636.78,54.568,21.59,863,60.08,0,0.393,68.7,38.91
2019-03-19 09:00,329,488.102,819.315,70.9051,21.69,863,64.85,0,2.685,3.578,35.07
2019-03-19 10:00,330,697.966,899.674,82.126,23.25,863,58.95,0,2.616,9.07,35.85
2019-03-19 11:00,331,856.815,941.194,89.6929,24.74,863,53.16,0,2.515,332.1,32.43
2019-03-19 12:00,332,944.771,955.039,94.9048,26.84,862,42.3,0,1.484,299.1,46.99
2019-03-19 13:00,333,958.368,945.279,103.658,28.53,861,39.53,0,1.545,313.6,48.11
2019-03-19 14:00,334,915.169,917.97,127.114,30.18,861,28.61,0,0.979,274.8,56.77
2019-03-19 15:00,335,736.921,739.223,172.492,31.39,860,32.01,0,0.804,230.4,59.93
2019-03-19 16:00,336,582.255,622.481,200.173,31.05,859,29.07,0,1.515,219.7,40.9
2019-03-19 17:00,337,121.461,2.70476,121.833,28.86,859,29.64,0,2.615,224.9,32.4
2019-03-19 18:00,338,98.4425,319.86,42.407,28.18,859,32.02,0,2.34,216,26.2
2019-03-19 19:00,339,4.42647,31.2382,2.98828,26.79,860,37.43,0,2.072,194.6,20.51
2019-03-19 20:00,340,0,0.111993,0,25.73,860,40.94,0,1.044,211.2,28.78
2019-03-19 21:00,341,0,0.0780869,0,24.48,860,43.97,0,2.222,170.8,16.84
2019-03-19 22:00,342,0,0.00010669,0,24.33,861,42.94,0,1.587,158.9,21.47
2019-03-19 23:00,343,0,0.303214,0,23.14,861,50.97,0,2.198,34.62,42.89
2019-03-20 00:00,344,0,0.108305,0,21.84,861,55.35,0,1.797,67.3,25.58
2019-03-20 01:00,345,0,0.0113159,0,21.59,861,55.87,0,1.582,85.2,18.37
2019-03-20 02:00,346,0,0.122308,0,21.03,860,61.41,0,2.232,94.2,20.53
2019-03-20 03:00,347,0,0.00917841,0,20.17,860,64.67,0,2.276,105.8,15.58
2019-03-20 04:00,348,0,0,0,19.85,860,67.89,0,2.591,106.2,15.86
2019-03-20 05:00,349,0,0,0,19.64,860,69.19,0,1.135,97.9,25.38
2019-03-20 06:00,350,0,0,0,19.81,861,71.63,0,1.486,47.83,18.2
2019-03-20 07:00,351,48.9936,173.206,26.8941,19.95,861,67.4,0,0.756,67.04,27.39
2019-03-20 08:00,352,212.384,426.461,94.7345,20.88,862,68.03,0,1.922,49.35,26.1
2019-03-20 09:00,353,479.033,782.054,81.4675,22.4,862,59.2,0,1.557,8.98,45
2019-03-20 10:00,354,685.527,863.331,95.1803,24.69,862,53.35,0,1.141,276.5,46.12
2019-03-20 11:00,355,838.495,895.314,109.54,26.48,862,48.45,0,0.976,258.5,49.63
2019-03-20 12:00,356,934.596,939.075,100.122,27.84,861,43.39,0,1.219,270,49.71
2019-03-20 13:00,357,950.58,946.19,95.7654,29.26,860,36.31,0,1.572,296.9,41.42
2019-03-20 14:00,358,920.109,924.053,128.6,30.38,860,33.51,0,1.505,285.9,47.91
2019-03-20 15:00,359,795.202,846.477,159.657,31.28,859,32.09,0,1.085,241.8,51.39
2019-03-20 16:00,360,566.192,763.204,107.573,31.07,859,29.62,0,1.026,250.4,54.08
2019-03-20 17:00,361,370.901,695.451,92.2636,31.49,858,25.66,0,1.004,250.1,56.07
2019-03-20 18:00,362,130.834,443.991,46.1873,30.75,859,28.87,0,0.722,234.5,45.31
2019-03-20 19:00,363,4.43698,34.2439,3.04538,28.71,859,33.66,0,0.929,237.3,24.77
2019-03-20 20:00,364,0,0.0904408,0,26.93,859,37.5,0,0.776,209,24.59
2019-03-20 21:00,365,0,0.118715,0,25.78,860,35.26,0,1.209,200.3,24.43
2019-03-20 22:00,366,0,0.099538,0,24.5,860,36.17,0,1.421,182.6,20.85
2019-03-20 23:00,367,0,0.142752,0,23.69,860,38.24,0,1.64,198.9,17.65
2019-03-21 00:00,368,0,0.0479039,0,23.14,860,37.96,0,2.864,198.8,15.29
2019-03-21 01:00,369,0,0.130313,0,22.39,860,38.76,0,3.317,191.6,15.99
2019-03-21 02:00,370,0,0,0,23.15,859,33.72,0,3.044,166.2,19.89
2019-03-21 03:00,371,0,0.41254,0,22.24,859,41.71,0,3.32,84.6,48.47
2019-03-21 04:00,372,0,0.0839903,0,20.75,860,42.69,0,2.04,108,21.87
2019-03-21 05:00,373,0,0.0595529,0,20.42,860,48.72,0,1.853,113.7,15.09
2019-03-21 06:00,374,0,0,0,20.1,860,61.41,0,1.762,103.8,14.9
2019-03-21 07:00,375,46.3822,257.661,16.01,20.7,861,59.74,0,1.851,87,16.25
2019-03-21 08:00,376,257.648,710.753,45.5731,21.98,862,61.54,0,2.061,57.58,23.62
2019-03-21 09:00,377,499.647,870.794,61.0299,22.49,862,57.87,0,3.556,37.28,20.46
2019-03-21 10:00,378,705.077,937.482,69.7417,24.59,862,47.85,0,1.969,354.4,34.82
2019-03-21 11:00,379,855.904,961.009,80.0954,26.37,862,41.88,0,1.763,329.6,44.42
2019-03-21 12:00,380,941.118,966.874,88.7819,28.31,862,36.66,0,1.882,303.3,36.77
2019-03-21 13:00,381,960.058,969.163,91.735,29.38,861,32.59,0,1.814,286.6,42.66
2019-03-21 14:00,382,871.014,882.891,123.219,30.51,861,25.46,0,1.976,303.7,45.66
2019-03-21 15:00,383,716.841,784.396,138.36,30.96,860,26.64,0,1.744,276.8,50.94
2019-03-21 16:00,384,501.034,675.854,100.866,31.18,860,27.16,0,1.077,247.8,51.84
2019-03-21 17:00,385,319.376,577.432,93.5615,30.94,859,29.48,0,1.119,264.8,50.43
2019-03-21 18:00,386,101.75,249.949,52.8225,30.18,859,31.27,0,1.144,294.9,34.02
2019-03-21 19:00,387,4.87808,22.7412,3.92794,29.15,859,32.52,0,1.432,297.7,16.51
2019-03-21 20:00,388,0,0.128962,0,27.82,860,39.62,0,0.236,286.5,24.51
2019-03-21 21:00,389,0,0.0405286,0,26.51,861,37.2,0,0.627,157.8,44.28
2019-03-21 22:00,390,0,0.250778,0,25.31,861,52.61,0,3.438,47.98,17.88
2019-03-21 23:00,391,0,0.323694,0,23.66,861,59.64,0,2.75,58.96,17.12
2019-03-22 00:00,392,0,0.0960212,0,22.8,862,62.89,0,2.316,69,18.91
2019-03-22 01:00,393,0,0.0592346,0,22.04,862,65.35,0,3.623,71.93,19.68
2019-03-22 02:00,394,0,0.177054,0,21.13,862,69.42,0,2.905,94.6,17.97
2019-03-22 03:00,395,0,0.000960531,0,20.57,862,71.27,0,3.068,82.7,17.06
2019-03-22 04:00,396,0,0.0393823,0,19.87,862,74.73,0,3.101,79.13,18.51
2019-03-22 05:00,397,0,0,0,18.97,863,79.92,0,2.422,98.8,21.16
2019-03-22 06:00,398,0,0,0,18.35,863,81.3,0,2.661,99.4,20.41
2019-03-22 07:00,399,19.8404,0.00373664,19.9585,18.16,864,81,0,2.613,99.7,19.16
2019-03-22 08:00,400,192.192,263.606,102.344,19.48,865,73.59,0,2.862,84.1,25
2019-03-22 09:00,401,340.287,261.256,222.639,20.39,865,71.64,0,4.538,43.76,21.67
2019-03-22 10:00,402,316.952,18.8887,307.197,20.84,866,68.84,0,4.28,42.93,22.15
2019-03-22 11:00,403,376.534,32.6325,354.389,21.84,866,62.92,0,3.781,54,21.26
2019-03-22 12:00,404,779.253,466.637,369.501,23.72,865,58.71,0,2.842,32.56,34.74
2019-03-22 13:00,405,787.307,594.922,257.271,24.96,865,52.36,0,2.993,25.43,33.47
2019-03-22 14:00,406,894.526,781.658,236.371,26.79,864,48.05,0,2.328,10.7,46.04
2019-03-22 15:00,407,562.17,522.804,182.571,26.71,863,43.74,0,2.517,9.66,33.09
2019-03-22 16:00,408,597.227,778.337,133.876,27.93,862,45.32,0,2.532,346.9,39.28
2019-03-22 17:00,409,294.556,433.786,135.847,26.71,862,50.58,0,4.067,68.96,30.81
2019-03-22 18:00,410,109.162,246.618,65.8221,25.04,863,51.45,0,4.191,91.6,21
2019-03-22 19:00,411,4.33514,11.2619,3.759,24.07,864,55.05,0,4.462,93.6,18.64
2019-03-22 20:00,412,0,0.178813,0,23.04,865,58.43,0,3.35,66.08,25.74
2019-03-22 21:00,413,0,0.391556,0,21.8,866,67.35,0,3.82,81.6,22.4
2019-03-22 22:00,414,0,0.0773589,0,20.4,866,72.54,0,3.896,93,20
2019-03-22 23:00,415,0,0.000106726,0,19.74,866,76.42,0,4.057,92.5,15.84
2019-03-23 00:00,416,0,0,0,19.14,866,78.91,0,3.52,101.1,21.42
2019-03-23 01:00,417,0,0.0458065,0,18.66,866,78.73,0,3.737,94.1,18.06
2019-03-23 02:00,418,0,0.0264767,0,18.38,866,81.1,0,4.031,93.1,16.58
2019-03-23 03:00,419,0,0.000106761,0,17.62,865,82.1,0,2.858,92.2,18.6
2019-03-23 04:00,420,0,0,0,17.07,865,83.1,0,2.299,100.4,20.95
2019-03-23 05:00,421,0,0,0,16.62,865,84.1,0,2.447,102.5,22.04
2019-03-23 06:00,422,0,0,0,16.66,866,82.1,0,2.785,94.7,19.43
2019-03-23 07:00,423,17.6292,3.81329,17.6213,16.96,866,81.4,0,2.035,85.8,22.69
2019-03-23 08:00,424,166.137,162.954,110.571,17.86,867,72.85,0,1.88,76.34,26.39
2019-03-23 09:00,425,367.662,326.024,203.703,19.05,867,68.23,0,2.191,41.38,31.07
2019-03-23 10:00,426,538.553,344.798,317.924,20.03,867,67.22,0,3.402,29.01,27.96
2019-03-23 11:00,427,653.276,309.81,402.068,20.64,867,60.7,0,4.076,9.23,29.82
2019-03-23 12:00,428,872.593,621.291,327.779,21.77,867,55.97,0,4.699,31.3,25.34
2019-03-23 13:00,429,858.314,674.013,259.117,23.02,866,53.46,0,4.809,19.28,31.95
2019-03-23 14:00,430,917.405,877.762,175.67,24.05,865,49.01,0,4.663,14.25,33.67
2019-03-23 15:00,431,719.47,750.565,161.345,24.94,865,45.75,0,4.293,29.07,34.32
2019-03-23 16:00,432,590.198,787.739,132.862,25.22,865,44.84,0,4.21,12.35,34.81
2019-03-23 17:00,433,385.531,663.323,125.353,25.19,864,43.41,0,4.433,34.97,23.28
2019-03-23 18:00,434,181.101,446.105,100.392,24.76,864,46.37,0,4.612,25.6,23.11
2019-03-23 19:00,435,6.98588,20.1223,6.1389,23.62,864,49.24,0,3.987,22.23,22.08
2019-03-23 20:00,436,0,0.273765,0,22.72,865,51.96,0,3.613,39.5,15.49
2019-03-23 21:00,437,0,0.0153635,0,22.1,866,53.18,0,2.941,45.42,16.55
2019-03-23 22:00,438,0,0.00522882,0,21.54,866,54.54,0,2.735,47.68,19.65
2019-03-23 23:00,439,0,0.0244402,0,20.85,866,58.11,0,3.052,42.92,16.82
2019-03-24 00:00,440,0,0,0,20.04,865,61.41,0,3.098,43.31,16.84
2019-03-24 01:00,441,0,0,0,19.38,865,64.53,0,2.982,51.97,17.38
2019-03-24 02:00,442,0,0,0,18.87,865,67.96,0,3.65,47.64,16.38
2019-03-24 03:00,443,0,0.000106759,0,18.29,865,72.03,0,2.314,65.65,20.09
2019-03-24 04:00,444,0,0,0,17.87,865,75.46,0,2.422,51.16,21.05
2019-03-24 05:00,445,0,0,0,17.41,865,78.66,0,2.664,59.22,17.59
2019-03-24 06:00,446,0,0,0,17.12,866,80.7,0,1.27,92,24.87
2019-03-24 07:00,447,56.2101,123.494,41.0568,17.39,866,79.21,0,1.154,28.04,22.22
2019-03-24 08:00,448,84.4018,52.6999,74.2336,17.42,866,82.2,0,2.82,21.04,24.35
2019-03-24 09:00,449,235.311,7.45097,233.537,17.81,866,78.53,0,3.684,22.56,23.25
2019-03-24 10:00,450,450.852,208.638,307.762,19.42,866,67.97,0,3.501,349.8,28.44
2019-03-24 11:00,451,533.817,178.646,393.592,21,866,64.31,0,3.339,328.8,28.34
2019-03-24 12:00,452,626.538,292.826,371.018,21.92,865,58.96,0,2.826,312.7,37.56
2019-03-24 13:00,453,805.6,584.491,288.216,23.81,864,52.29,0,1.981,314.3,36.14
2019-03-24 14:00,454,845.966,817.388,155.828,25.22,864,43.23,0,1.807,314.9,37.61
2019-03-24 15:00,455,743.648,833.602,127.729,26.21,863,41.22,0,1.451,325.2,51.28
2019-03-24 16:00,456,568.795,811.511,96.3863,27.24,862,42.7,0,1.065,302.6,67.21
2019-03-24 17:00,457,347.143,701.838,76.9028,27.64,862,39.57,0,0.656,310.9,39.31
2019-03-24 18:00,458,67.9894,214.418,35.0294,26.67,862,42.03,0,0.752,283.9,31.86
2019-03-24 19:00,459,2.28416,13.1024,1.81807,25.74,862,43.47,0,0.616,277.8,23.27
2019-03-24 20:00,460,0,0.15215,0,24.91,862,47.27,0,0.534,290.5,25.45
2019-03-24 21:00,461,0,0.236102,0,23.86,862,51.45,0,0.275,103.7,11.63
2019-03-24 22:00,462,0,0.166117,0,22.57,863,55.78,0,0.03,123,7.624
2019-03-24 23:00,463,0,0.0181412,0,22.02,863,58.09,0,0.191,115.4,12.01
2019-03-25 00:00,464,0,0.0510148,0,21.21,863,59.75,0,0.327,119.4,17.41
2019-03-25 01:00,465,0,0.00117431,0,20.56,862,63.8,0,0.106,202.9,5.458
2019-03-25 02:00,466,0,0,0,19.97,862,65.46,0,0.222,235.9,20.2
2019-03-25 03:00,467,0,0.0152649,0,19.3,862,70.34,0,0.022,269.6,9.13
2019-03-25 04:00,468,0,0.00298907,0,18.6,862,71.13,0,0.042,116.5,12.81
2019-03-25 05:00,469,0,0,0,18.35,862,71.12,0,0.097,196.1,5.957
2019-03-25 06:00,470,0,0,0,18.34,862,72.62,0,0.102,78.79,14.15
2019-03-25 07:00,471,37.8824,159,19.1129,18.85,862,62.78,0,0.207,106,11.94
2019-03-25 08:00,472,228.767,567.342,63.0174,22.16,863,56.3,0,0.441,53.6,32.07
2019-03-25 09:00,473,458.519,754.653,81.8815,23.43,863,51.16,0,0.841,44.89,54.55
2019-03-25 10:00,474,656.761,840.017,96.0011,25.2,863,47.09,0,0.888,273,41.39
2019-03-25 11:00,475,825.671,903.832,98.6992,25.99,863,45.46,0,1.464,282.5,43.73
2019-03-25 12:00,476,922.708,944.831,93.9557,27.19,862,43.2,0,1.732,277.5,45.42
2019-03-25 13:00,477,930.065,932.257,100.643,28.74,861,39.65,0,1.436,256.6,45.86
2019-03-25 14:00,478,843.889,812.446,156.661,29.62,860,38.56,0,1.379,249.5,53.87
2019-03-25 15:00,479,649.829,493.826,293.32,30.16,860,35.03,0,1.577,254.9,52.72
2019-03-25 16:00,480,296.343,165.328,201.693,30.13,859,48.67,0,1.377,224,46.42
2019-03-25 17:00,481,291.243,366.839,152.482,28.72,859,46.26,0,0.466,164.1,44.88
2019-03-25 18:00,482,50.3538,99.1223,36.7426,25.12,859,51.14,1.016,1.501,160.8,39.43
2019-03-25 19:00,483,11.9309,9.64646,11.4189,24.3,859,56.11,0,1.611,67.92,52.91
2019-03-25 20:00,484,0,0.193003,0,23.62,860,56.34,0,1.172,115.4,19.71
2019-03-25 21:00,485,0,0.15246,0,23.34,861,58.75,0,0.842,130.4,33.92
2019-03-25 22:00,486,0.0369131,0.283483,0.00237066,22.29,861,68.26,0.508,1.539,161.2,31.77
2019-03-25 23:00,487,0,0,0,22.09,861,55.96,0,0.685,133.1,36.77
2019-03-26 00:00,488,0,0.30406,0,21.56,860,65.85,0,2.03,90.1,29.06
2019-03-26 01:00,489,0,0.12501,0,20.74,860,64.11,0,1.898,120.4,23.09
2019-03-26 02:00,490,0,0.0498686,0,20.71,860,68.97,0,0.219,118,9.55
2019-03-26 03:00,491,0,0.0417297,0,19.94,860,63.72,0,0.954,112,18.78
2019-03-26 04:00,492,0,0,0,20.45,860,60.78,0,0.979,129.8,24.47
2019-03-26 05:00,493,0,0.00469593,0,20.37,860,61.89,0,1.63,126.1,25.13
2019-03-26 06:00,494,0,0.0236944,0,19.95,861,68.41,0,1.832,99.8,36.23
2019-03-26 07:00,495,37.1988,165.972,17.3027,18.54,862,70.39,0,2.414,92.6,37.37
2019-03-26 08:00,496,235.599,613.878,55.7623,20.78,862,61.83,0,2.638,104.6,24.17
2019-03-26 09:00,497,469.43,784.02,78.0951,22.67,863,59.91,0,3.505,74.23,20.09
2019-03-26 10:00,498,670.562,859.334,93.4006,24.23,863,53.07,0,3.86,71.75,23.66
2019-03-26 11:00,499,831.206,920.721,92.1828,25.81,863,49.89,0,3.93,57.21,29.06
2019-03-26 12:00,500,917.381,937.85,97.0824,27.02,863,47.07,0,3.673,14.92,36.85
2019-03-26 13:00,501,924.764,921.507,107.354,28.31,862,41.64,0,3.391,7.847,37.09
2019-03-26 14:00,502,813.671,733.662,198.934,29.4,862,36.14,0,3.542,0.073,38.43
2019-03-26 15:00,503,687.193,660.224,202.934,30.75,861,31.26,0,2.39,329,42.74
2019-03-26 16:00,504,582.515,790.271,130.974,31.64,861,24.14,0,1.897,290.1,43.67
2019-03-26 17:00,505,354.36,729.381,75.5187,32.26,861,24.5,0,1.451,266.7,46.57
2019-03-26 18:00,506,102.494,329.284,41.9985,26.87,861,58.55,0,5.204,25.41,28.76
2019-03-26 19:00,507,1.8193,2.85867,1.6838,24.89,862,59.29,0,4.512,44.15,16.53
2019-03-26 20:00,508,0,0.252727,0,23.79,863,64.69,0,5.097,55.71,16.57
2019-03-26 21:00,509,0,0.539747,0,21.91,864,76.04,0,4.649,81.3,31.89
2019-03-26 22:00,510,0,0.187085,0,20.37,865,78.22,0,3.211,114.2,30.19
2019-03-26 23:00,511,0,0.0517619,0,19.08,865,81.1,0,3.832,110.5,24.7
2019-03-27 00:00,512,0,0.00555125,0,18.69,866,82.2,0,4.093,93.9,19.01
2019-03-27 01:00,513,0,0,0,18.56,866,82.5,0,4.095,96.1,19.22
2019-03-27 02:00,514,0,0,0,18.33,866,83.2,0,2.853,90.2,19.78
2019-03-27 03:00,515,0,0,0,18.25,866,82.9,0,2.78,69.9,21.23
2019-03-27 04:00,516,0,0.0330959,0,18.03,866,85.7,0,4.869,42.94,15.77
2019-03-27 05:00,517,0,0.0195373,0,17.69,867,87,0,3.861,41.65,17.54
2019-03-27 06:00,518,0,0.00309607,0,17.5,867,87.4,0,4.266,43.52,18.12
2019-03-27 07:00,519,7.6446,0.00533805,7.67738,17.6,868,85.6,0,4.544,49.25,20.07
2019-03-27 08:00,520,39.8785,0.0146263,40.1643,17.83,868,84.5,0,3.934,33.18,21.82
2019-03-27 09:00,521,90.3342,0.214483,91.0402,18.15,869,82.2,0,4.646,24.34,22.48
2019-03-27 10:00,522,81.4857,0.107612,82.1299,18.48,869,80.1,0,3.347,16.43,27.49
2019-03-27 11:00,523,93.6456,0.127565,94.473,19.18,869,76.58,0,3.019,345.9,26.38
2019-03-27 12:00,524,164.402,0.327636,165.958,20,869,72.48,0,3.18,335.9,22.51
2019-03-27 13:00,525,271.15,7.61434,267.57,21.27,868,68.62,0,3.243,334.1,26.16
2019-03-27 14:00,526,658.188,324.283,393.423,23.26,868,60.56,0,3.089,321.9,33.72
2019-03-27 15:00,527,590.105,427.147,289.581,23.94,867,55.37,0,4.145,323.9,29.26
2019-03-27 16:00,528,512.015,481.349,236.078,24.93,866,55.17,0,3.398,308.2,34.05
2019-03-27 17:00,529,284.11,326.836,163.212,24.81,866,57.26,0,3.217,306.3,33.57
2019-03-27 18:00,530,121.339,238.456,79.1299,24.24,866,59.09,0,2.89,312.8,31.1
2019-03-27 19:00,531,1.08415,1.50544,1.0271,23.07,866,62.82,0,2.842,311.8,20.12
2019-03-27 20:00,532,0,0.110989,0,22.28,867,64.96,0,2.154,323.2,20.88
2019-03-27 21:00,533,0,0.0303155,0,21.69,867,68.71,0,2.674,312.9,17.91
2019-03-27 22:00,534,0,0.159169,0,20.74,868,72.51,0,2.801,330.7,20.06
2019-03-27 23:00,535,0,0.0199632,0,19.83,868,75.63,0,2.158,355.6,17.75
2019-03-28 00:00,536,0,0,0,19.22,868,78.64,0,2.182,19.35,21.07
2019-03-28 01:00,537,0,0,0,18.51,868,81.1,0,2.631,27.83,12.43
2019-03-28 02:00,538,0,0.000960849,0,17.95,868,84,0,1.454,14.94,15.42
2019-03-28 03:00,539,0,0,0,17.52,867,84.6,0,0.946,26.49,24.04
2019-03-28 04:00,540,0,0,0,17.49,867,85,0,0.175,26.3,30.6
2019-03-28 05:00,541,0,0,0,17.19,867,87,0,0.457,46.52,26.93
2019-03-28 06:00,542,0,0,0,16.66,867,88.2,0,0.41,96,15.56
2019-03-28 07:00,543,36.0854,137.139,19.3404,17.12,867,80,0,0.236,96.7,17.19
2019-03-28 08:00,544,223.694,546.945,65.6831,20.38,867,69.41,0,0.334,86.4,51.76
2019-03-28 09:00,545,453.484,722.56,98.0581,21.76,868,71.12,0,1.232,277.7,30.97
2019-03-28 10:00,546,652.637,799.186,122.961,22.39,867,66.94,0,1.953,282.1,32.57
2019-03-28 11:00,547,814.667,876.391,119.877,24.33,867,61.22,0,1.746,281.2,42.14
2019-03-28 12:00,548,901.734,906.125,117.996,25.74,866,50.1,0,1.837,277.2,40.95
2019-03-28 13:00,549,916.753,917.529,112.079,27.41,865,45.6,0,1.755,284.7,46.08
2019-03-28 14:00,550,823.989,750.022,200.971,28.83,865,43.2,0,1.424,252.4,51.38
2019-03-28 15:00,551,135.636,1.56661,136.91,27.46,864,49.64,0,0.91,246.1,50.17
2019-03-28 16:00,552,254.392,136.485,179.52,28.05,863,42.96,0,0.268,87.8,50.52
2019-03-28 17:00,553,70.4889,14.0675,64.942,25.38,863,63.55,0.254,1.226,115,30.47
2019-03-28 18:00,554,76.1415,128.207,59.1685,22.82,864,60.49,0,1.052,163.1,57.62
2019-03-28 19:00,555,0.81599,0.0656145,0.843933,23.08,864,54.27,0,1.119,189.2,60.68
2019-03-28 20:00,556,0,0.196737,0,22.96,864,57.51,0,1.24,270,38.2
2019-03-28 21:00,557,0,0.177011,0,22.55,864,59.96,0,1.011,85.9,44.44
2019-03-28 22:00,558,0,0.21007,0,21.75,865,58.22,0,0.564,117.8,22.11
2019-03-28 23:00,559,0,0.00554973,0,21.68,865,64.29,0,0.229,149.7,30.13
2019-03-29 00:00,560,0,0.20657,0,23.05,864,62.94,0,1.102,126.1,56.58
2019-03-29 01:00,561,0,0.135968,0,21.02,864,64.95,0,0.492,265.7,22.19
2019-03-29 02:00,562,0,0.0164358,0,21.81,863,55.23,0,0.791,199.1,29.67
2019-03-29 03:00,563,0,0.284823,0,20.66,863,73.98,0,0.579,273.4,18.83
2019-03-29 04:00,564,0,0.029563,0,19.59,863,71.49,0,0.355,265.7,20.31
2019-03-29 05:00,565,0,0.0960659,0,18.95,863,76.29,0,1.012,84.9,33.18
2019-03-29 06:00,566,0,0.00352306,0,18.45,863,77.6,0,0.186,109.8,16.12
2019-03-29 07:00,567,36.4483,169.952,16.6068,19.2,863,66.97,0,0.141,257.4,12.28
2019-03-29 08:00,568,227.973,624.01,49.9587,23.29,864,51.81,0,0.17,308.6,27.98
2019-03-29 09:00,569,452.523,788.464,66.5281,26.06,864,48.98,0,0.427,310.7,27.11
2019-03-29 10:00,570,659.925,879.213,78.1075,25.56,865,50.83,0,1.81,330.4,33.78
2019-03-29 11:00,571,814.342,918.005,86.435,26.5,864,49.31,0,2.103,315.1,33.92
2019-03-29 12:00,572,896.855,922.734,99.1396,27.81,864,43.03,0,1.958,295.7,32.37
2019-03-29 13:00,573,882.193,871.501,118.565,30.09,863,34.89,0,1.195,285.6,43.63
2019-03-29 14:00,574,661.071,542.202,213.368,31.11,863,28.83,0,1.398,289.1,39
2019-03-29 15:00,575,772.688,839.246,170.932,32.5,862,27.21,0,1.045,250.7,46.31
2019-03-29 16:00,576,556.419,778.164,118.477,32.78,862,27.99,0,1.142,229.3,39.7
2019-03-29 17:00,577,247.67,356.224,104.077,31.69,862,32.05,0,1.067,204.2,36.4
2019-03-29 18:00,578,44.6424,15.3998,42.6106,29.89,862,35.36,0,0.57,273.1,19.57
2019-03-29 19:00,579,0.555053,3.31572,0.492299,28.3,862,38.08,0,0.224,137.3,30.19
2019-03-29 20:00,580,0,0.0335962,0,27.25,863,32.52,0,0.957,162.3,29.11
2019-03-29 21:00,581,0,0,0,27.04,863,25.95,0,1.21,154.2,49.92
2019-03-29 22:00,582,0,0.416006,0,25.81,864,49.4,0,2.67,131.3,37.34
2019-03-29 23:00,583,0,0.467795,0,22.88,864,66.69,0,3.659,112,23.12
2019-03-30 00:00,584,0,0.183633,0,22,864,73.8,0,3.653,94.5,19.25
2019-03-30 01:00,585,0,0.0735453,0,20.98,864,74.26,0,3.403,94.7,19.72
2019-03-30 02:00,586,0,0.16024,0,20.41,864,79.42,0,2.947,96.2,17.25
2019-03-30 03:00,587,0,0.0150692,0,19.4,864,83.5,0,2.52,110.9,21.69
2019-03-30 04:00,588,0,0,0,18.83,864,85.1,0,2.037,92.2,20
2019-03-30 05:00,589,0,0,0,18.47,864,86.4,0,2.005,97,19.02
2019-03-30 06:00,590,0,0,0,18.23,864,87.1,0,1.535,88.7,19.12
2019-04-01 12:00,591,827.187,509.082,394.159,25.96,846,44.63,0,1.075,273.3,39.95
2019-04-01 13:00,592,762.275,551.47,290.969,27.98,863,39.01,0,0.897,266.6,40.47
2019-04-01 14:00,593,752.735,441.221,402.993,28.85,862,36,0,1.296,298.4,42.27
2019-04-01 15:00,594,667.784,595.489,254.926,29.21,861,35.59,0,1.601,308.9,47.81
2019-04-01 16:00,595,504.99,590.912,177.788,29.8,861,31.94,0,1.051,260.7,45.47
2019-04-01 17:00,596,101.569,48.2307,83.4106,24.24,861,53.44,0,5.483,176.1,24.64
2019-04-01 18:00,597,2.83824,1.45157,2.84223,19.39,862,70.89,1.524,5.682,175.1,21.59
2019-04-01 19:00,598,0,0,0.105471,18.72,864,78.55,0.508,1.896,155.7,36.34
2019-04-01 20:00,599,0.217899,0,0.146659,17.96,864,81,1.778,2.127,150.2,38.54
2019-04-01 21:00,600,0.0813021,0,0,17.79,864,78.63,1.016,2.965,119.8,26.52
2019-04-01 22:00,601,0,0,0,17.12,864,85.3,0.254,3.427,114.5,18.37
2019-04-01 23:00,602,0,0,0,17.22,864,80.1,0,3.543,116.3,19.87
2019-04-02 00:00,603,0,0,0,17.19,863,79.33,0,2.968,115.2,23.28
2019-04-02 01:00,604,0,0,0,17.45,863,75.16,0,0.948,142,33.18
2019-04-02 02:00,605,0,0,0,18.09,864,74.52,0,0.596,107.3,38.12
2019-04-02 03:00,606,0,0.105159,0,17.19,864,83.5,0,2.252,35.28,24.77
2019-04-02 04:00,607,0,0,0,16.99,864,83.7,0,1.208,79.02,22.62
2019-04-02 05:00,608,0,0,0,16.85,864,85.2,0,1.151,105,24.02
2019-04-02 06:00,609,0,0,0,16.73,864,84.1,0,2.233,100.5,18.32
2019-04-02 07:00,610,12.2962,0,12.3264,16.78,865,85.7,0,2.236,111.2,20.75
2019-04-02 08:00,611,46.0065,0,46.3488,17.07,866,82.6,0,2.643,93.5,20.79
